id,deleted,title,purchase_request_id,amount,fx_info,approved_amount,categories,request_reason,invoice,status,occurance,approved_occurance,created,updated,used,decline_reason,request_type,_accounting_id,_department_id,_sub_company_id,budget_item_id,declined_by_id,polymorphic_ctype_id,send_budget_to_user_id,user_id,vendor_id,api_user_id,api_user_company_id,api_company_name,api_company_id
1374,FALSE,Welcome gift difference,,15,{},15,[],I couldn't find a gift within the $45 budget including taxes and delivery...,,APPROVED,,,2021-07-29 21:18:37.097671 UTC,2021-08-01 05:54:43.476885 UTC,FALSE,,FUND_REQUEST,,,,,,134,2217,2217,,2217,50,Namogoo Technologies Inc.,50
2145,FALSE,New employee welcome gift,,63.98,{},63.98,[],John Morris 10/21,,APPROVED,,,2021-10-06 21:37:29.059391 UTC,2021-10-07 15:30:51.582951 UTC,FALSE,,FUND_REQUEST,215,,,,,134,2217,2217,,2217,50,Namogoo Technologies Inc.,50
4092,FALSE,get well gift for a prospect,,65.33,{},65.33,[],sales,,APPROVED,,,2021-12-29 15:20:42.453131 UTC,2021-12-29 15:29:01.799129 UTC,FALSE,,FUND_REQUEST,4719,,,,,134,2217,2217,,2217,50,Namogoo Technologies Inc.,50
4626,FALSE,EBC Ocean and Coastal Resources Webinar,,125,{},125,[],"2nd Annual Regional Agency Update – Protecting Coastal Resources and Structures. Requested and approved by Andrew Rella on January 20, 2022.",,APPROVED,,,2022-01-24 14:09:43.130159 UTC,2022-01-24 14:19:59.853707 UTC,FALSE,,FUND_REQUEST,,,,,,134,3497,3497,,3497,19,ECONCRETE INC.,19
3543,FALSE,,,80,{},80,"[""Travel ""]",SeaAhead and Orsted Innovation in Offshore Wind: Corporate Outlook and Startup Engagement,,APPROVED,,,2021-12-07 21:41:27.832333 UTC,2021-12-07 21:43:45.410559 UTC,FALSE,,FUND_REQUEST,,,,,,134,3497,3497,,3497,19,ECONCRETE INC.,19
4768,FALSE,EBC Ninth Annual Offshore Wind Conference,,120,{},120,[],Commercial-Scale Offshore Wind Farm to Cable is Here - Approved by Andrew Rella on 1/28/2022.,,APPROVED,,,2022-01-28 15:04:04.390934 UTC,2022-01-28 19:04:22.066691 UTC,FALSE,,FUND_REQUEST,,,,,,134,3497,3497,,3497,19,ECONCRETE INC.,19
5049,FALSE,"Site Visit to Brick Cove Marina, Long Island",,180,{},180,[],"Ferry ride + tax, gas, lunch for site visit to Brick Cove Marina. Approved ~1/28/22 by Andrew Rella via phone, email, and WhatsApp conversations.",,APPROVED,,,2022-02-07 18:13:41.539072 UTC,2022-02-07 18:31:15.252471 UTC,FALSE,,FUND_REQUEST,,,,,,134,3497,3497,,3497,19,ECONCRETE INC.,19
2862,FALSE,Purchasing an USB-C mini DOC,,62,{},62,[],"purchasing an USB-C mini DOC for testing, to see if works good for Operation
it is an online purchas",,APPROVED,,,2021-11-10 15:51:19.331958 UTC,2021-11-14 14:23:46.875355 UTC,FALSE,,FUND_REQUEST,532,,15,,,134,171,171,,171,14,W.S.C. Sports Technologies Inc.,14
179,FALSE,iDrive CC for Backup service,176,500,{},500,[],"backup serice for Finance, Aviv and Dany laptops",,APPROVED,YEAR,YEAR,2020-12-20 17:31:54.048791 UTC,2020-12-20 19:16:45.386292 UTC,FALSE,,FUND_REQUEST,,,,,,134,171,171,,171,14,W.S.C. Sports Technologies Inc.,14
4918,FALSE,additional Snagit licenses,,250,{},250,[],license for Aviv Arnon and team,,APPROVED,,,2022-02-02 13:21:27.750033 UTC,2022-02-06 10:15:22.112929 UTC,FALSE,,FUND_REQUEST,9094,1146,,,,134,171,171,12434,171,14,W.S.C. Sports Technologies Inc.,14
3836,FALSE,Google workspace for R&D,,100,{},100,[],need a separate Google Workspace account for R&D test,,APPROVED,,,2021-12-19 13:14:37.984536 UTC,2021-12-19 13:38:21.528283 UTC,FALSE,,FUND_REQUEST,4392,,,,,134,171,171,23762,171,14,W.S.C. Sports Technologies Inc.,14
4999,FALSE,Beyond Compare Licenses for Dev Team,,250,{},250,[],"Beyond Compare Licenses for Dev Team per Itamar Peeri request
Vendor name - Scooter Software",,APPROVED,,,2022-02-06 10:01:01.911365 UTC,2022-02-06 10:16:07.739046 UTC,FALSE,,FUND_REQUEST,9093,1131,15,,,134,171,171,,171,14,W.S.C. Sports Technologies Inc.,14
3970,FALSE,additional express VPN license,,150,{},150,[],additional express VPN license(Adi Cohen),,APPROVED,,,2021-12-26 11:29:37.959386 UTC,2021-12-26 13:39:06.512864 UTC,FALSE,,FUND_REQUEST,4548,,,,,134,171,171,13061,171,14,W.S.C. Sports Technologies Inc.,14
3843,FALSE,ExpressVPN,,150,{},150,[],purchasing Express VPN licenses for users,,APPROVED,YEAR,YEAR,2021-12-19 16:14:16.747145 UTC,2021-12-19 20:22:54.575475 UTC,FALSE,,FUND_REQUEST,4401,,,,,134,171,171,13061,171,14,W.S.C. Sports Technologies Inc.,14
265,FALSE,LinkedIn,259,500,{},500,[],need card,,APPROVED,,,2021-01-26 09:16:35.972686 UTC,2021-01-26 09:21:13.638503 UTC,FALSE,,FUND_REQUEST,,,,,,134,427,427,,427,49,DraftKings Inc.,49
1331,FALSE,AM & Director of CS Job Promotion,,1700,{},1705,[],LinkedIn promotion of two jobs for 30 days each.,,APPROVED,,,2021-07-27 23:21:51.671633 UTC,2021-07-28 18:02:05.557704 UTC,FALSE,,FUND_REQUEST,,,,,,134,2219,2219,,2219,53,"ListReports, Inc.",53
2542,FALSE,Flywheel Book for Zach,,11.79,{},13,[],To send Zach (our new hire) the Flywheel book on amazon,,APPROVED,,,2021-10-28 17:42:02.737136 UTC,2021-10-28 22:10:32.740471 UTC,FALSE,,FUND_REQUEST,,,,,,134,2219,2219,18062,2219,53,"ListReports, Inc.",53
3932,FALSE,E-gift card to Anastasiia Aleksandrova from the ADD studio,,150,{},150,[],באישור נעם ובתיה,,APPROVED,,,2021-12-23 08:31:19.025826 UTC,2021-12-23 13:27:57.791037 UTC,FALSE,,FUND_REQUEST,,,,,,134,428,428,,428,25,Plarium USA LP,25
3479,FALSE,Marketing partner gifts,,250,{},250,[],באישור בתיה,,APPROVED,,,2021-12-06 13:02:17.944248 UTC,2021-12-07 15:33:25.256015 UTC,FALSE,,FUND_REQUEST,,,,,,134,428,428,,428,25,Plarium USA LP,25
514,FALSE,Gift for a partner,605,65,{},65,[],Approved by Batya,,APPROVED,,,2021-04-08 11:20:01.758029 UTC,2021-04-08 12:07:59.82139 UTC,FALSE,,FUND_REQUEST,,,,,,134,428,428,,428,25,Plarium USA LP,25
2486,FALSE,מתנה עבור פרטנר,,80,{},80,[],מתנה לפרטנר של ליאת באישור גלית,,APPROVED,,,2021-10-26 14:49:06.224744 UTC,2021-10-27 09:30:14.350704 UTC,FALSE,,FUND_REQUEST,,,,,,134,428,428,,428,25,Plarium USA LP,25
2087,FALSE,רכישה עבור סרגיי דימישיץ,,70,{},70,[],סטרימר לסרגיי דימשיץ באישור שרון,,APPROVED,,,2021-10-04 08:54:12.132055 UTC,2021-10-05 11:36:26.669006 UTC,FALSE,,FUND_REQUEST,,,,,,134,428,428,,428,25,Plarium USA LP,25
3854,FALSE,רכישת קורס עבור הילה מהסטודיו,,400,{},400,[],רכישת קורס עבור הילה מהסטודיו באישור דימה ומורן,/api/requests/3854/invoice.pdf,APPROVED,,,2021-12-20 12:08:19.805081 UTC,2021-12-20 12:58:40.169291 UTC,FALSE,,FUND_REQUEST,,,,,,134,428,428,,428,25,Plarium USA LP,25
4038,FALSE,השלמת מתנות PR,,110,{},110,[],השלמת תקציב למתנות PR,/api/requests/4038/invoice.pdf,APPROVED,,,2021-12-28 10:50:12.818618 UTC,2021-12-28 10:55:46.737976 UTC,FALSE,,FUND_REQUEST,,,,,,134,428,428,,428,25,Plarium USA LP,25
1064,FALSE,Waiting Chairs for the IT,,500,{},500,[],Approved by David,,APPROVED,,,2021-06-27 09:54:57.29436 UTC,2021-07-01 08:41:11.862828 UTC,FALSE,,FUND_REQUEST,,,,,,134,428,428,,428,25,Plarium USA LP,25
873,FALSE,"Linked in Premium  for Lena Shulman Shein (Approved by Boris, Noam,Shay)",823,119,{},119,[],Assistance with recruiting,,APPROVED,MONTH,,2021-05-23 09:29:23.880907 UTC,2021-05-24 08:46:15.840436 UTC,FALSE,,FUND_REQUEST,,,,,,134,428,449,,449,25,Plarium USA LP,25
484,FALSE,Gift to Partner,434,80,{},80,[],Approved by Boris and Galit,/api/requests/434/invoice.pdf,APPROVED,,,2021-03-03 11:37:20.332145 UTC,2021-03-04 08:40:15.073007 UTC,FALSE,,FUND_REQUEST,,,,,,134,428,428,,428,25,Plarium USA LP,25
496,FALSE,Super-Pharm,457,310,{},310,[],Orly approved,,APPROVED,,,2021-03-09 13:59:58.907123 UTC,2021-03-10 09:55:46.514248 UTC,FALSE,,FUND_REQUEST,,,,,,134,428,428,,428,25,Plarium USA LP,25
481,FALSE,Purim prizes,417,3000,{},3000,[],"Approved by Galit (earphones, ipad, iphone)",,APPROVED,,,2021-03-01 09:58:55.842311 UTC,2021-03-01 10:07:50.997668 UTC,FALSE,,FUND_REQUEST,,,,,,134,428,428,,428,25,Plarium USA LP,25
3517,FALSE,רכישת טפט מחיק לחדר של סרגיי דימשיץ,,220,{},220,[],באישור אורלי,,APPROVED,,,2021-12-07 09:34:20.024023 UTC,2021-12-07 15:24:35.992547 UTC,FALSE,,FUND_REQUEST,,,,,,134,428,428,,428,25,Plarium USA LP,25
2585,FALSE,רכישת שואב אבק,,110,{},110,[],רכישת שואב אבק באישור אורלי וגלית,/api/requests/2585/invoice.pdf,APPROVED,,,2021-10-31 13:28:16.577207 UTC,2021-11-01 10:16:20.742729 UTC,FALSE,,FUND_REQUEST,,,,,,134,428,428,,428,25,Plarium USA LP,25
4031,FALSE,רכישת מתנות לצוות ה-PR,,570,{},570,[],באישור מורן רכישת מתנות לצוות PR,,APPROVED,,,2021-12-28 08:39:21.935829 UTC,2021-12-28 12:29:21.266533 UTC,FALSE,,FUND_REQUEST,,,,,,134,428,428,,428,25,Plarium USA LP,25
818,FALSE,Super Pharm,800,100,{},100,[],Approved by Orly,,APPROVED,,,2021-05-18 09:09:26.928093 UTC,2021-05-18 10:34:39.459311 UTC,FALSE,,FUND_REQUEST,,,,,,134,428,428,,428,25,Plarium USA LP,25
907,FALSE,Marketing gift,901,75,{},75,[],Approved by Galit,,APPROVED,,,2021-06-03 08:20:21.240052 UTC,2021-06-03 10:57:12.915474 UTC,FALSE,,FUND_REQUEST,,,,,,134,428,428,,428,25,Plarium USA LP,25
688,FALSE,Epharma,643,110,{},110,[],Buying pills and medicine,,APPROVED,,,2021-04-19 12:01:29.12572 UTC,2021-04-19 15:54:09.864384 UTC,FALSE,,FUND_REQUEST,,,73,,,134,428,428,,428,25,Plarium USA LP,25
295,FALSE,Prize for Daniel Marketing,290,65,{},65,[],Prize for Daniel Marketing,/api/requests/290/invoice.pdf,APPROVED,,,2021-02-07 15:12:05.968271 UTC,2021-02-10 09:14:22.66244 UTC,FALSE,,FUND_REQUEST,,,,,,134,428,428,,428,25,Plarium USA LP,25
3872,FALSE,רכישת מברגה לצוות ה-IT,,550,{},550,[],רכישת מברגה באישור שרון ל-IT,/api/requests/3872/invoice.pdf,APPROVED,,,2021-12-21 09:41:23.188773 UTC,2021-12-21 11:32:10.122285 UTC,FALSE,,FUND_REQUEST,,,,,,134,428,428,,428,25,Plarium USA LP,25
412,FALSE,Present for a marketing partner,428,55,{},55,[],Present for one of marketing partners approved by Batya,/api/requests/428/invoice.pdf,APPROVED,,,2021-03-02 15:51:05.149201 UTC,2021-03-04 06:36:57.509177 UTC,FALSE,,FUND_REQUEST,,,,,,134,428,428,,428,25,Plarium USA LP,25
713,FALSE,Vacuum Cleaner,685,160,{},160,[],"A new vacuum cleaner for Natasha, approved by Orly ",/api/requests/685/invoice.pdf,APPROVED,,,2021-04-26 14:45:51.206481 UTC,2021-05-18 06:23:03.828643 UTC,FALSE,,FUND_REQUEST,,,,,,134,428,428,,428,25,Plarium USA LP,25
304,FALSE,Flowers,252,55,{},55,[],Sending flowers to Natasha's daughter at the hospital. The amount is 172 NIS,/api/requests/252/invoice.pdf,APPROVED,,,2021-01-21 10:47:18.957891 UTC,2021-03-01 10:36:08.622167 UTC,FALSE,,FUND_REQUEST,,,,,,134,428,428,,428,25,Plarium USA LP,25
2724,FALSE,פרחים ושוקולד,,90,{},90,[],עבור אורי גולד באישור שי,,APPROVED,,,2021-11-04 15:05:08.557548 UTC,2021-11-04 15:07:07.519231 UTC,FALSE,,FUND_REQUEST,,,,,,134,428,428,,428,25,Plarium USA LP,25
904,FALSE,Greeting cards for the office,907,75,{},75,[],Approved by Orly,,APPROVED,,,2021-06-06 08:12:45.511661 UTC,2021-06-13 10:30:05.929507 UTC,FALSE,,FUND_REQUEST,,,,,,134,428,428,,428,25,Plarium USA LP,25
501,FALSE,Ergonomic Equipment,422,350,{},350,[],keyboard and mouse for Einav Mia Cohen,/api/requests/422/invoice.pdf,APPROVED,,,2021-03-01 14:30:40.245269 UTC,2021-03-15 06:52:05.135027 UTC,FALSE,,FUND_REQUEST,,,,,,134,428,428,,428,25,Plarium USA LP,25
2521,FALSE,רכישת שואב אבק,,100,{},100,[],רכישת שואב אבק באישור אורלי,,APPROVED,,,2021-10-28 07:34:43.941389 UTC,2021-10-31 12:56:39.47048 UTC,FALSE,,FUND_REQUEST,,,,,,134,428,428,,428,25,Plarium USA LP,25
4599,FALSE,מתנה לילדים של עינב,,70,{},70,[],מתנה לילדים של עינב באישור גלית,,APPROVED,,,2022-01-23 13:02:02.615822 UTC,2022-02-01 15:08:17.40837 UTC,FALSE,,FUND_REQUEST,,,,,,134,428,428,,428,25,Plarium USA LP,25
3899,FALSE,רכישת אביזרים למברגה,,70,{},70,[],באישור שרון,/api/requests/3899/invoice.pdf,APPROVED,,,2021-12-22 09:21:57.575385 UTC,2021-12-22 10:26:12.104832 UTC,FALSE,,FUND_REQUEST,,,,,,134,428,428,,428,25,Plarium USA LP,25
867,FALSE,IT equipment,829,150,{},150,[],Approved by Sharon,,APPROVED,,,2021-05-24 07:50:25.551059 UTC,2021-05-24 08:45:06.484885 UTC,FALSE,,FUND_REQUEST,,,,,,134,428,428,,428,25,Plarium USA LP,25
1111,FALSE,Waiting chairs for the IT,,550,{},550,[],Approved by David and Orly,/api/requests/1111/invoice.pdf,APPROVED,,,2021-07-01 11:41:28.299707 UTC,2021-07-06 10:12:22.705251 UTC,FALSE,,FUND_REQUEST,,,,,,134,428,428,,428,25,Plarium USA LP,25
1175,FALSE,A plant for Sergey's office,,110,{},110,[],Approved by Orly,,APPROVED,,,2021-07-11 08:26:12.495913 UTC,2021-07-18 18:16:05.555533 UTC,FALSE,,FUND_REQUEST,,,,,,134,428,428,,428,25,Plarium USA LP,25
2652,FALSE,רכישת ציוד ל-IT,,170,{},170,[],רכישת ציוד ל-IT באישור שרון,,APPROVED,,,2021-11-02 15:18:09.589997 UTC,2021-11-07 10:15:17.655611 UTC,FALSE,,FUND_REQUEST,,,,,,134,428,428,,428,25,Plarium USA LP,25
3394,FALSE,רכישת מתקנים לשלטים לחדרי הישיבות,,85,{},85,[],באישור שרון קופמן,,APPROVED,,,2021-12-02 12:41:03.899867 UTC,2021-12-02 13:02:06.298967 UTC,FALSE,,FUND_REQUEST,,,,,,134,428,428,,428,25,Plarium USA LP,25
3640,FALSE,רכישת אזיקונים,,60,{},60,[],באישור שרון,/api/requests/3640/invoice.pdf,APPROVED,,,2021-12-12 07:04:33.412156 UTC,2021-12-13 13:45:46.695973 UTC,FALSE,,FUND_REQUEST,,,,,,134,428,428,,428,25,Plarium USA LP,25
336,FALSE,Present for a marketing partner,306,80,{},80,[],Present for a marketing partner- approved by Galit,,APPROVED,,,2021-02-10 07:01:14.637653 UTC,2021-02-10 09:04:40.627387 UTC,FALSE,,FUND_REQUEST,,,,,,134,428,428,,428,25,Plarium USA LP,25
2784,FALSE,רכישת הגבהות למסכים,,500,{},500,[],רכישת הגבהות ארגונומיות למסכים באישור אורלי,/api/requests/2784/invoice.pdf,APPROVED,,,2021-11-08 12:04:50.803131 UTC,2022-01-03 09:43:24.929881 UTC,FALSE,,FUND_REQUEST,,,,,,134,428,428,,428,25,Plarium USA LP,25
477,FALSE,Book,348,40,{},40,[],A book for Noam,/api/requests/348/invoice.pdf,APPROVED,,,2021-02-21 10:55:54.043512 UTC,2021-02-28 10:04:17.147283 UTC,FALSE,,FUND_REQUEST,,,,,,134,428,428,,428,25,Plarium USA LP,25
872,FALSE,שליחת פרחים לעובדי פלאריום,814,140,{},140,[],Approved by Batya,,APPROVED,,,2021-05-20 09:14:17.071882 UTC,2021-05-20 11:05:48.091909 UTC,FALSE,,FUND_REQUEST,,,,,,134,428,428,,428,25,Plarium USA LP,25
763,FALSE,Flowers for Town hall,854,180,{},180,[],Approved by Revital Ben Ishay,,APPROVED,,,2021-05-26 13:04:02.868562 UTC,2021-05-26 13:09:08.937075 UTC,FALSE,,FUND_REQUEST,,,,,,134,428,428,,428,25,Plarium USA LP,25
1461,FALSE,שוקולדים לבן של שימי,,50,{},50,[],שליחת שוקולדים לבן של שימי שבבידוד,/api/requests/1461/invoice.pdf,APPROVED,,,2021-08-05 12:53:10.107806 UTC,2021-08-08 13:16:42.265609 UTC,FALSE,,FUND_REQUEST,,,,,,134,428,428,,428,25,Plarium USA LP,25
4469,FALSE,רכישת ערכת תפירה,,50,{},50,[],"מאושר ע""י אורלי",,APPROVED,,,2022-01-17 07:21:04.910272 UTC,2022-01-17 10:34:55.543418 UTC,FALSE,,FUND_REQUEST,,,,,,134,428,428,,428,25,Plarium USA LP,25
1338,FALSE,ארגוניות לחדרי שירותים,,260,{},260,[],8 ארגוניות חדשות לשירותיםבאישור אורלי,,APPROVED,,,2021-07-28 08:05:47.646799 UTC,2021-07-28 11:14:39.819471 UTC,FALSE,,FUND_REQUEST,,,,,,134,428,428,,428,25,Plarium USA LP,25
798,FALSE,Flowers,840,80,{},80,[],Flowers for Hanna- Approved by Moran HR,,APPROVED,,,2021-05-25 06:46:32.401643 UTC,2021-05-25 12:27:18.975284 UTC,FALSE,,FUND_REQUEST,,,,,,134,428,428,,428,25,Plarium USA LP,25
3513,FALSE,Comfort Seat Cushion,,95,{},95,[],כרית ישיבה אורטופדית לדיאנה באישור אורלי,,APPROVED,,,2021-12-07 09:07:45.794032 UTC,2021-12-07 15:29:33.520304 UTC,FALSE,,FUND_REQUEST,,,,,,134,428,428,,428,25,Plarium USA LP,25
1132,FALSE,דמי שחרור מכס למשלוח של IT,,160,{},160,[],Approved by David,/api/requests/1132/invoice.pdf,APPROVED,,,2021-07-05 06:07:44.020389 UTC,2021-07-05 08:24:13.97972 UTC,FALSE,,FUND_REQUEST,,,,,,134,428,428,,428,25,Plarium USA LP,25
486,FALSE,Ergonomic Equipment,427,430,{},430,[],Keyboard and mouse for Enav Mia Cohen,/api/requests/427/invoice.pdf,APPROVED,,,2021-03-02 15:39:17.820005 UTC,2021-03-02 16:00:28.197758 UTC,FALSE,,FUND_REQUEST,,,,,,134,428,428,,428,25,Plarium USA LP,25
954,FALSE,Office decorations,830,160,{},160,[],Approved by Orly,,APPROVED,,,2021-05-24 09:34:17.749319 UTC,2021-06-13 10:30:26.711162 UTC,FALSE,,FUND_REQUEST,,,,,,134,428,428,,428,25,Plarium USA LP,25
2773,FALSE,Freepik Premium,,13.98,"{""amount"": 10.99, ""currency"": ""EUR"", ""approved_amount"": 10.99}",13.98,[],Stock photo library,/api/requests/2773/invoice.jpg,APPROVED,MONTH,MONTH,2021-11-08 08:50:28.995834 UTC,2021-11-08 13:26:49.231679 UTC,FALSE,,FUND_REQUEST,,,,,,134,2732,2732,,2732,1,PayEm Inc.,1
2083,FALSE,Adobe Creative Cloud,,95.37,"{""amount"": 279, ""currency"": ""ILS"", ""approved_amount"": 279}",95.37,[],In my role as marketing designer i need the Adobe CC in order to work,,APPROVED,MONTH,MONTH,2021-10-04 06:33:15.100304 UTC,2021-10-04 15:50:52.111906 UTC,FALSE,,FUND_REQUEST,,,,,,134,2732,2732,765,2732,1,PayEm Inc.,1
2447,FALSE,Magnet,,10.26,"{""amount"": 29.9, ""currency"": ""ILS"", ""approved_amount"": 29.9}",10.26,[],A productivity app that assists with organizing workspaces on my computer,/api/requests/2447/invoice.jpg,APPROVED,,,2021-10-25 13:48:40.615069 UTC,2021-10-25 14:23:47.277941 UTC,FALSE,,FUND_REQUEST,,,,,,134,2732,2732,,2732,1,PayEm Inc.,1
4443,FALSE,Cab to Office,,17.76,{},17.76,[],,/api/requests/4443/invoice.jpg,APPROVED,,,2022-01-14 19:30:31.002359 UTC,2022-01-21 02:58:32.439044 UTC,FALSE,,REIMBURSEMENT_REQUEST,,,,,,136,3756,3756,,3756,81,Zoomin Software Inc,81
4441,FALSE,Dinner - Night 1 NYC,,62.06,{},62.06,[],1/2 bill is mine.,/api/requests/4441/invoice.jpg,APPROVED,,,2022-01-14 19:28:32.098722 UTC,2022-01-21 02:58:23.237733 UTC,FALSE,,REIMBURSEMENT_REQUEST,,,,,,136,3756,3756,,3756,81,Zoomin Software Inc,81
4097,FALSE,Taxi - NYC,,17.76,{},17.76,[],Taxi to NYC office from Penn,/api/requests/4097/invoice.jpg,APPROVED,,,2021-12-29 21:13:53.289225 UTC,2022-01-21 02:57:54.338626 UTC,FALSE,,REIMBURSEMENT_REQUEST,,,,,,136,3756,3756,,3756,81,Zoomin Software Inc,81
4446,FALSE,Amtrak to NYC,,139,{},139,[],,/api/requests/4446/invoice.jpg,APPROVED,,,2022-01-14 21:40:43.952728 UTC,2022-01-21 02:58:41.383401 UTC,FALSE,,REIMBURSEMENT_REQUEST,,,,,,136,3756,3756,,3756,81,Zoomin Software Inc,81
4442,FALSE,Dinner - Night 2,,32.43,{},32.43,[],Yard House,/api/requests/4442/invoice.jpg,APPROVED,,,2022-01-14 19:29:43.897679 UTC,2022-01-21 02:59:01.297831 UTC,FALSE,,REIMBURSEMENT_REQUEST,,,,,,136,3756,3756,,3756,81,Zoomin Software Inc,81
4207,FALSE,New affiliation network(Share a Sale),,1200,{},1200,[],"One time payment for new affiliation network and money for ""pigy bank"" in site for payment to affiliates that make conversions",,APPROVED,,,2022-01-04 08:45:03.891568 UTC,2022-01-04 08:49:16.336967 UTC,FALSE,,FUND_REQUEST,,,,,,134,4012,4012,,4012,27,"PIXELLOT US, INC",27
4786,FALSE,Commission funding,,2500,{},2500,[],Funding for payment of commission to affiliates that generate sales,,APPROVED,,,2022-01-30 10:00:41.75364 UTC,2022-02-01 11:56:52.177017 UTC,FALSE,,FUND_REQUEST,,,,,,134,4012,4012,,4012,27,"PIXELLOT US, INC",27
3185,FALSE,Figma course,,320.17,"{""amount"": 960, ""currency"": ""ILS"", ""approved_amount"": 960}",320.17,[],"Online Figma course for me
https://www.codesigner.co.il/courses/figma/",,APPROVED,,,2021-11-24 15:13:20.65449 UTC,2021-11-30 12:23:33.624193 UTC,FALSE,,FUND_REQUEST,2926,,,,,134,941,941,,941,60,Oktopost Technologies Inc.,60
2034,FALSE,Extra storage to Google Drive - Ziv,,5,{},5,[],Extra storage for the google drive of the ziv@contentiq.com account,,APPROVED,MONTH,MONTH,2021-09-30 07:43:45.768595 UTC,2021-09-30 07:45:49.498816 UTC,FALSE,,FUND_REQUEST,,,,,,134,2221,2221,,2221,45,Perion,45
2604,FALSE,Odditysoftware,,160,{},160,[],perpetual license for product dep. Was requested by Chris and Eric H.,,APPROVED,,,2021-11-01 09:23:42.706222 UTC,2021-11-01 10:33:55.326664 UTC,FALSE,,FUND_REQUEST,356,342,207,,,134,2221,2221,,2221,45,Perion,45
2373,FALSE,SQL Manager,,499,{},499,[],"Two new license keys for SQL Manager - https://www.sqlmanager.net/products/postgresql/manager/buy
Keren confirmed that we would go ahead and buy the basic version, so Non-commercial + 1 year maintenance (140E, VAT not included).
",,APPROVED,,,2021-10-21 10:05:03.135511 UTC,2021-10-21 11:06:34.816704 UTC,FALSE,,FUND_REQUEST,298,340,207,,,134,2221,2221,,2221,45,Perion,45
2247,FALSE,Google Domains - Annual subscription,,20,{},20,[],Google Domains - Annual subscription,,APPROVED,,,2021-10-13 18:47:50.756714 UTC,2021-10-13 18:59:50.05657 UTC,FALSE,,FUND_REQUEST,273,340,207,,,134,2221,2221,,2221,45,Perion,45
2941,FALSE,Google Cloud - UK creative,,23.61,"{""amount"": 16, ""currency"": ""GBP"", ""approved_amount"": 16}",23.61,[],Storage - annual subscription with a cost of 16 GBP for the UK team,,APPROVED,,,2021-11-14 16:16:46.491716 UTC,2021-11-16 08:04:28.044349 UTC,FALSE,,FUND_REQUEST,534,349,284,,,134,2221,2221,,2221,45,Perion,45
2297,FALSE,Facebook - Anyword,,20000,{},20000,[],Anyword agreement,,APPROVED,,,2021-10-18 08:48:05.215082 UTC,2021-10-18 08:58:17.711751 UTC,FALSE,,FUND_REQUEST,,339,207,,,134,2221,2221,17733,2221,45,Perion,45
3287,FALSE,Print and delivery of 3000 inserts for ISS Prague delegate bags,,1300,{},1300,[],"Print and delivery of 3000 inserts for ISS Prague delegate bags 
ISS Prague
Dec 7-9, 2021",/api/requests/3287/invoice.pdf,APPROVED,,,2021-11-30 09:18:55.812717 UTC,2021-12-02 12:49:12.732279 UTC,FALSE,,FUND_REQUEST,,,,,,134,2477,2477,,2477,79,"D-Fend Solutions AD, INC.",79
1468,FALSE,Auvsi XPONENTIAL EVENT,,7000,{},7000,[],"Services for AUVSI Xponential event, Aug 16-19, Atlanta US. The vendor is Freeman",,APPROVED,,YEAR,2021-08-08 06:57:16.966827 UTC,2021-08-09 12:17:13.173863 UTC,FALSE,,FUND_REQUEST,,,,,,134,2477,2477,,2477,79,"D-Fend Solutions AD, INC.",79
1469,FALSE,"National Homeland security Conference, Aug 31- Sept 2, Las Vegas, NV",,9000,{},9000,[],"Services for National homeland security conference event on Aug 31-Sept 2, 2021. Vendor is shepard. ",,APPROVED,,YEAR,2021-08-08 06:59:03.310442 UTC,2021-08-09 12:17:40.236659 UTC,FALSE,,FUND_REQUEST,,,,,,134,2477,2477,,2477,79,"D-Fend Solutions AD, INC.",79
2494,FALSE,2 outdoor flags for 3CDSE event in UK,,560,{},560,[],"2 outdoor flags for the 3CDSE show ground: Nov 3-4, UK",,APPROVED,,,2021-10-27 08:48:09.31114 UTC,2021-10-27 12:48:42.152132 UTC,FALSE,,FUND_REQUEST,,,,,,134,2477,2477,,2477,79,"D-Fend Solutions AD, INC.",79
1909,FALSE,Monitor hire for ISE (addition to previous),,550,{},550,[],"55"" monitor hire for ISE",/api/requests/1909/invoice.pdf,APPROVED,,,2021-09-19 08:12:06.983474 UTC,2021-09-20 08:04:33.681085 UTC,FALSE,,FUND_REQUEST,,,,,,134,2477,2477,,2477,79,"D-Fend Solutions AD, INC.",79
1898,FALSE,"shell scheme,e and booth items- Defence & Security Expo (3CDSE) Nov 3-4, 2021, UK",,3215,{},3215,[],"a.           What is the payment for? Shell scheme with graphics, rented monitor, counter, furniture (table, chairs and a brochure rack)
b.           Event name:  3CDSE Three Counties Defence and Security Expo 2021 - 3CDSE 
c.           Event dates: Nov 3-4, 2021
d.           Event region and location: Three Counties Showground, UK
e.           Requested payment date: Oct 25 2021 
f.            Vendor name:  Total Event
a.           Amount: 1937 +VAT
b.           Currency:  GBP
c.           Bank account details – in the invoice 
d.           Budget description: Marketing > Events> Defence & Security Expo (3CDSE) Nov 3-4, 2021, UK
Thanks, Gili 
",/api/requests/1898/invoice.pdf,APPROVED,,,2021-09-16 09:19:10.059884 UTC,2021-09-19 07:32:08.89336 UTC,FALSE,,FUND_REQUEST,,,,,,134,2477,2477,,2477,79,"D-Fend Solutions AD, INC.",79
